second	Volt	unc_seconds	unc_Volt
5.200325000001e-07	0.248744	7.800487500001499e-09	0.00373116
1.040865e-06	0.286432	1.5612974999999998e-08	0.00429648
1.5616975e-06	0.253769	2.34254625e-08	0.003806535
2.08253e-06	0.158291	3.123795e-08	0.002374365
2.6033625e-06	0.153266	3.90504375e-08	0.00229899
3.124195e-06	0.201005	4.6862925e-08	0.003015075
3.6450275e-06	0.296482	5.46754125e-08	0.00444723
4.16586e-06	0.437186	6.248789999999999e-08	0.00655779
4.6866925e-06	0.522613	7.030038749999999e-08	0.007839195
5.207525e-06	0.577889	7.8112875e-08	0.008668335
5.7283575e-06	0.59799	8.59253625e-08	0.00896985
6.24919e-06	0.610553	9.373785e-08	0.009158295
6.7700225e-06	0.633166	1.015503375e-07	0.0094974899999999
7.290855e-06	0.683417	1.09362825e-07	0.010251255
7.8116875e-06	0.748744	1.1717531249999998e-07	0.0112311599999999
8.33252e-06	0.829146	1.249878e-07	0.01243719
8.8533525e-06	0.894472	1.328002875e-07	0.01341708
9.374185e-06	0.937186	1.40612775e-07	0.0140577899999999
9.8950175e-06	0.967337	1.484252625e-07	0.014510055
1.041585e-05	1.00251	1.5623775e-07	0.01503765
1.09366825e-05	1.04271	1.640502375e-07	0.01564065
1.1457515e-05	1.09296	1.71862725e-07	0.0163944
1.19783475e-05	1.13568	1.796752125e-07	0.0170352
1.249918e-05	1.19095	1.8748770000000001e-07	0.0178642499999999
1.30200125e-05	1.23618	1.953001875e-07	0.0185427
1.3540845e-05	1.28141	2.03112675e-07	0.01922115
1.40616775e-05	1.3191	2.109251625e-07	0.0197865
1.458251e-05	1.34171	2.1873765e-07	0.02012565
1.51033425e-05	1.38945	2.265501375e-07	0.02084175
1.5624175e-05	1.41709	2.34362625e-07	0.02125635
1.61450075e-05	1.44975	2.421751125e-07	0.02174625
1.666584e-05	1.48995	2.499876e-07	0.02234925
1.71866725e-05	1.51759	2.578000875e-07	0.02276385
1.7707505e-05	1.56281	2.65612575e-07	0.02344215
1.82283375e-05	1.58794	2.734250625e-07	0.0238191
1.874917e-05	1.62312	2.8123755e-07	0.0243468
1.92700025e-05	1.64824	2.890500375e-07	0.0247236
1.9790835e-05	1.67588	2.96862525e-07	0.0251382
2.03116675e-05	1.69849	3.046750125e-07	0.02547735
2.08325e-05	1.72111	3.124875e-07	0.0258166499999999
2.13533325e-05	1.75126	3.202999875e-07	0.0262689
2.1874165e-05	1.78141	3.28112475e-07	0.02672115
2.23949975e-05	1.79146	3.359249625e-07	0.0268719
2.291583e-05	1.81658	3.4373745e-07	0.0272487
2.34366625e-05	1.8392	3.515499375e-07	0.0275879999999999
2.3957495e-05	1.86181	3.59362425e-07	0.0279271499999999
2.44783275e-05	1.87437	3.671749125e-07	0.02811555
2.499916e-05	1.89196	3.749874e-07	0.0283794
2.55199925e-05	1.9196	3.827998875e-07	0.028794
2.6040825e-05	1.91709	3.90612375e-07	0.02875635
2.65616575e-05	1.92965	3.984248625e-07	0.02894475
2.708249e-05	1.94975	4.0623735e-07	0.02924625
2.76033225e-05	1.95729	4.140498375e-07	0.02935935
2.8124155e-05	1.96734	4.21862325e-07	0.0295101
2.86449875e-05	1.9799	4.296748125e-07	0.0296985
2.916582e-05	1.97739	4.374873e-07	0.02966085
2.96866525e-05	1.98744	4.452997875e-07	0.0298116
3.0207485e-05	1.98995	4.53112275e-07	0.02984925
3.07283175e-05	1.99749	4.609247625e-07	0.02996235
3.124915e-05	2.00251	4.6873725000000003e-07	0.03003765
3.17699825e-05	1.99749	4.765497375e-07	0.02996235
3.2290815e-05	2.00251	4.84362225e-07	0.03003765
3.28116475e-05	2.0	4.921747125e-07	0.03
3.333248e-05	1.99246	4.999871999999999e-07	0.0298868999999999
3.38533125e-05	1.98744	5.077996875e-07	0.0298116
3.4374145e-05	1.98492	5.15612175e-07	0.0297738
3.48949775e-05	1.9799	5.234246625e-07	0.0296985
3.541581e-05	1.9799	5.3123715e-07	0.0296985
3.59366425e-05	1.96985	5.390496375e-07	0.02954775
3.6457475e-05	1.96482	5.468621249999999e-07	0.0294723
3.69783075e-05	1.94724	5.546746125e-07	0.0292086
3.749914e-05	1.93216	5.624870999999999e-07	0.0289824
3.80199725e-05	1.92714	5.702995875e-07	0.0289071
3.8540805e-05	1.9196	5.78112075e-07	0.028794
3.90616375e-05	1.90201	5.859245625e-07	0.0285301499999999
3.958247e-05	1.88191	5.9373705e-07	0.0282286499999999
4.01033025e-05	1.86935	6.015495375e-07	0.02804025
4.0624135e-05	1.85176	6.093620249999999e-07	0.0277764
4.11449675e-05	1.81658	6.171745125e-07	0.0272487
4.16658e-05	1.81156	6.249869999999999e-07	0.0271734
4.21866325e-05	1.78643	6.327994875e-07	0.02679645
4.2707465e-05	1.76382	6.40611975e-07	0.0264573
4.32282975e-05	1.74372	6.484244625e-07	0.0261557999999999
4.374913e-05	1.71859	6.5623695e-07	0.02577885
4.42699625e-05	1.70352	6.640494375e-07	0.0255527999999999
4.4790795e-05	1.67337	6.718619249999999e-07	0.02510055
4.53116275e-05	1.65327	6.796744125e-07	0.02479905
4.583246e-05	1.6206	6.874869e-07	0.024309
4.63532925e-05	1.59296	6.952993875e-07	0.0238944
4.6874125e-05	1.56533	7.03111875e-07	0.02347995
4.73949575e-05	1.54271	7.109243625000001e-07	0.02314065
4.791579e-05	1.51005	7.187368499999999e-07	0.0226507499999999
4.84366225e-05	1.4799	7.265493375e-07	0.0221985
4.8957455e-05	1.4598	7.343618249999999e-07	0.021897
4.94782875e-05	1.41709	7.421743125e-07	0.02125635
4.999912e-05	1.38442	7.499868e-07	0.0207662999999999
5.05199525e-05	1.34925	7.577992875e-07	0.02023875
5.1040785e-05	1.32663	7.65611775e-07	0.01989945
5.15616175e-05	1.28392	7.734242625000001e-07	0.0192588
5.208245e-05	1.25126	7.812367499999999e-07	0.0187689
5.26032825e-05	1.22111	7.890492375e-07	0.0183166499999999
5.3124115e-05	1.17588	7.96861725e-07	0.0176382
5.36449475e-05	1.14573	8.046742125e-07	0.01718595
5.416578e-05	1.10553	8.124867e-07	0.01658295
5.46866125e-05	1.07035	8.202991875e-07	0.0160552499999999
5.5207445e-05	1.02764	8.28111675e-07	0.0154146
5.57282775e-05	0.992462	8.359241624999999e-07	0.01488693
5.624911e-05	0.954774	8.437366499999999e-07	0.01432161
5.67699425e-05	0.917085	8.515491374999999e-07	0.013756275
5.7290775e-05	0.886935	8.59361625e-07	0.013304025
5.78116075e-05	0.846734	8.671741124999999e-07	0.0127010099999999
5.833244e-05	0.806533	8.749866e-07	0.012097995
5.88532725e-05	0.763819	8.827990875e-07	0.011457285
5.9374105e-05	0.718593	8.90611575e-07	0.010778895
5.98949375e-05	0.69598	8.984240624999999e-07	0.0104397
6.041577e-05	0.640703	9.0623655e-07	0.009610545
6.09366025e-05	0.595477	9.140490375e-07	0.008932155
6.1457435e-05	0.562814	9.21861525e-07	0.00844221
6.19782675e-05	0.517588	9.296740125e-07	0.00776382
6.24991e-05	0.474874	9.374865e-07	0.00712311
6.30199325e-05	0.439698	9.452989875e-07	0.0065954699999999
6.3540765e-05	0.396985	9.53111475e-07	0.005954775
6.40615975e-05	0.356784	9.609239625e-07	0.00535176
6.458243e-05	0.316583	9.6873645e-07	0.0047487449999999
6.51032625e-05	0.276382	9.765489375e-07	0.00414573
6.5624095e-05	0.236181	9.843614249999998e-07	0.003542715
6.61449275e-05	0.198492	9.921739125e-07	0.00297738
6.666576e-05	0.158291	9.999864e-07	0.002374365
6.71865925e-05	0.123116	1.0077988875e-06	0.00184674
6.7707425e-05	0.0728643	1.015611375e-06	0.0010929645
6.82282575e-05	0.0351759	1.0234238625e-06	0.0005276385
6.874909e-05	0.0	1.03123635e-06	0.0
6.92699225e-05	-0.0351759	1.0390488375e-06	0.0005276385
6.9790755e-05	-0.0778894	1.046861325e-06	0.0011683409999999
7.03115875e-05	-0.115578	1.0546738125e-06	0.0017336699999999
7.083242e-05	-0.153266	1.0624863e-06	0.00229899
7.13532525e-05	-0.18593	1.0702987875e-06	0.00278895
7.1874085e-05	-0.228643	1.0781112749999998e-06	0.003429645
7.23949175e-05	-0.278894	1.0859237625e-06	0.0041834099999999
7.291575e-05	-0.309045	1.09373625e-06	0.004635675
7.34365825e-05	-0.346734	1.1015487375e-06	0.00520101
7.3957415e-05	-0.376884	1.109361225e-06	0.0056532599999999
7.44782475e-05	-0.422111	1.1171737125e-06	0.006331665
7.499908e-05	-0.459799	1.1249862e-06	0.006896985
7.55199125e-05	-0.492462	1.1327986875e-06	0.00738693
