second	Volt	unc_seconds	unc_Volt
0.000725	-2.96508	1e-16	0.0444762
0.00073	-2.96508	1e-16	0.0444762
0.000735	-2.92487	1e-16	0.04387305
0.00074	-2.92487	1e-16	0.04387305
0.000745	-2.92487	1e-16	0.04387305
0.00075	-2.88467	1e-16	0.04327005
0.000755	-2.88467	1e-16	0.04327005
0.00076	-2.80427	1e-16	0.04206405
0.000765	-2.80427	1e-16	0.04206405
0.00077	-2.76407	1e-16	0.0414610499999999
0.000775	-2.72387	1e-16	0.0408580499999999
0.00078	-2.72387	1e-16	0.0408580499999999
0.000785	-2.64347	1e-16	0.03965205
0.00079	-2.64347	1e-16	0.03965205
0.000795	-2.56307	1e-16	0.03844605
0.0008	-2.52286	1e-16	0.0378429
0.000805	-2.48266	1e-16	0.0372399
0.00081	-2.44246	1e-16	0.0366369
0.000815	-2.40226	1e-16	0.0360339
0.00082	-2.32186	1e-16	0.0348279
0.000825	-2.28166	1e-16	0.0342248999999999
0.00083	-2.24146	1e-16	0.0336218999999999
0.000835	-2.20126	1e-16	0.0330189
0.00084	-2.12085	1e-16	0.03181275
0.000845	-2.04045	1e-16	0.03060675
0.00085	-2.04045	1e-16	0.03060675
0.000855	-1.91985	1e-16	0.02879775
0.00086	-1.91985	1e-16	0.02879775
0.000865	-1.83945	1e-16	0.0275917499999999
0.00087	-1.75905	1e-16	0.02638575
0.000875	-1.71884	1e-16	0.0257826
0.00088	-1.63844	1e-16	0.0245765999999999
0.000885	-1.59824	1e-16	0.0239736
0.00089	-1.55804	1e-16	0.0233706
0.000895	-1.43744	1e-16	0.0215616
0.0009	-1.39724	1e-16	0.0209586
0.000905	-1.31683	1e-16	0.0197524499999999
0.00091	-1.27663	1e-16	0.01914945
0.000915	-1.19623	1e-16	0.0179434499999999
0.00092	-1.15603	1e-16	0.0173404499999999
0.000925	-1.11583	1e-16	0.01673745
0.00093	-1.03543	1e-16	0.01553145
0.000935	-0.955025	1e-16	0.014325375
0.00094	-0.914824	1e-16	0.01372236
0.000945	-0.834422	1e-16	0.0125163299999999
0.00095	-0.794221	1e-16	0.0119133149999999
0.000955	-0.713819	1e-16	0.0107072849999999
0.00096	-0.673618	1e-16	0.01010427
0.000965	-0.593216	1e-16	0.00889824
0.00097	-0.553015	1e-16	0.008295225
0.000975	-0.472613	1e-16	0.0070891949999999
0.00098	-0.432412	1e-16	0.00648618
0.000985	-0.35201	1e-16	0.00528015
0.00099	-0.35201	1e-16	0.00528015
0.000995	-0.271608	1e-16	0.00407412
0.001	-0.231407	1e-15	0.003471105
0.001005	-0.151005	1e-15	0.002265075
0.00101	-0.110804	1e-15	0.00166206
0.001015	-0.070603	1e-15	0.001059045
0.00102	-0.030402	1e-15	0.0004560299999999
0.001025	0.05	1e-15	0.00075
0.00103	0.05	1e-15	0.00075
0.001035	0.130402	1e-15	0.0019560299999999
0.00104	0.130402	1e-15	0.0019560299999999
0.001045	0.210804	1e-15	0.00316206
0.00105	0.251005	1e-15	0.0037650749999999
0.001055	0.291206	1e-15	0.00436809
0.00106	0.331407	1e-15	0.004971105
0.001065	0.371608	1e-15	0.00557412
0.00107	0.411809	1e-15	0.0061771349999999
0.001075	0.411809	1e-15	0.0061771349999999
0.00108	0.492211	1e-15	0.007383165
0.001085	0.492211	1e-15	0.007383165
0.00109	0.532412	1e-15	0.0079861799999999
0.001095	0.572613	1e-15	0.008589195
0.0011	0.612814	1e-15	0.00919221
0.001105	0.612814	1e-15	0.00919221
0.00111	0.653015	1e-15	0.009795225
0.001115	0.653015	1e-15	0.009795225
0.00112	0.693216	1e-15	0.01039824
0.001125	0.733417	1e-15	0.011001255
0.00113	0.773618	1e-15	0.01160427
0.001135	0.773618	1e-15	0.01160427
0.00114	0.773618	1e-15	0.01160427
0.001145	0.773618	1e-15	0.01160427
0.00115	0.813819	1e-15	0.0122072849999999
0.001155	0.85402	1e-15	0.0128103
0.00116	0.85402	1e-15	0.0128103
0.001165	0.813819	1e-15	0.0122072849999999
0.00117	0.894221	1e-15	0.013413315
0.001175	0.85402	1e-15	0.0128103
0.00118	0.894221	1e-15	0.013413315
0.001185	0.894221	1e-15	0.013413315
0.00119	0.894221	1e-15	0.013413315
0.001195	0.894221	1e-15	0.013413315
0.0012	0.934422	1e-15	0.0140163299999999
0.001205	0.934422	1e-15	0.0140163299999999
0.00121	0.934422	1e-15	0.0140163299999999
0.001215	0.934422	1e-15	0.0140163299999999
0.00122	0.894221	1e-15	0.013413315
0.001225	0.934422	1e-15	0.0140163299999999
0.00123	0.934422	1e-15	0.0140163299999999
0.001235	0.894221	1e-15	0.013413315
0.00124	0.85402	1e-15	0.0128103
0.001245	0.894221	1e-15	0.013413315
0.00125	0.894221	1e-15	0.013413315
0.001255	0.894221	1e-15	0.013413315
0.00126	0.894221	1e-15	0.013413315
0.001265	0.894221	1e-15	0.013413315
0.00127	0.85402	1e-15	0.0128103
0.001275	0.85402	1e-15	0.0128103
0.00128	0.85402	1e-15	0.0128103
0.001285	0.813819	1e-15	0.0122072849999999
0.00129	0.813819	1e-15	0.0122072849999999
0.001295	0.813819	1e-15	0.0122072849999999
0.0013	0.773618	1e-15	0.01160427
0.001305	0.773618	1e-15	0.01160427
0.00131	0.773618	1e-15	0.01160427
0.001315	0.773618	1e-15	0.01160427
0.00132	0.733417	1e-15	0.011001255
0.001325	0.733417	1e-15	0.011001255
0.00133	0.693216	1e-15	0.01039824
0.001335	0.653015	1e-15	0.009795225
0.00134	0.693216	1e-15	0.01039824
0.001345	0.653015	1e-15	0.009795225
0.00135	0.612814	1e-15	0.00919221
0.001355	0.612814	1e-15	0.00919221
0.00136	0.572613	1e-15	0.008589195
0.001365	0.612814	1e-15	0.00919221
0.00137	0.572613	1e-15	0.008589195
0.001375	0.572613	1e-15	0.008589195
0.00138	0.532412	1e-15	0.0079861799999999
0.001385	0.492211	1e-15	0.007383165
0.00139	0.45201	1e-15	0.00678015
0.001395	0.45201	1e-15	0.00678015
0.0014	0.411809	1e-15	0.0061771349999999
0.001405	0.411809	1e-15	0.0061771349999999
0.00141	0.411809	1e-15	0.0061771349999999
0.001415	0.411809	1e-15	0.0061771349999999
0.00142	0.371608	1e-15	0.00557412
0.001425	0.331407	1e-15	0.004971105
0.00143	0.291206	1e-15	0.00436809
0.001435	0.331407	1e-15	0.004971105
0.00144	0.291206	1e-15	0.00436809
0.001445	0.291206	1e-15	0.00436809
0.00145	0.251005	1e-15	0.0037650749999999
0.001455	0.210804	1e-15	0.00316206
0.00146	0.210804	1e-15	0.00316206
0.001465	0.170603	1e-15	0.002559045
0.00147	0.170603	1e-15	0.002559045
0.001475	0.170603	1e-15	0.002559045
0.00148	0.130402	1e-15	0.0019560299999999
0.001485	0.130402	1e-15	0.0019560299999999
0.00149	0.090201	1e-15	0.001353015
0.001495	0.090201	1e-15	0.001353015
0.0015	0.05	1e-15	0.00075
0.001505	0.05	1e-15	0.00075
0.00151	0.05	1e-15	0.00075
