second	Volt	unc_seconds	unc_Volt
0.000245	-0.713819	1e-16	0.0107072849999999
0.000246	-0.713819	1e-16	0.0107072849999999
0.000247	-0.633417	1e-16	0.009501255
0.000248	-0.713819	1e-16	0.0107072849999999
0.000249	-0.633417	1e-16	0.009501255
0.00025	-0.593216	1e-16	0.00889824
0.000251	-0.593216	1e-16	0.00889824
0.000252	-0.593216	1e-16	0.00889824
0.000253	-0.593216	1e-16	0.00889824
0.000254	-0.553015	1e-16	0.008295225
0.000255	-0.553015	1e-16	0.008295225
0.000256	-0.553015	1e-16	0.008295225
0.000257	-0.512814	1e-16	0.00769221
0.000258	-0.472613	1e-16	0.0070891949999999
0.000259	-0.512814	1e-16	0.00769221
0.00026	-0.432412	1e-16	0.00648618
0.000261	-0.472613	1e-16	0.0070891949999999
0.000262	-0.472613	1e-16	0.0070891949999999
0.000263	-0.392211	1e-16	0.0058831649999999
0.000264	-0.432412	1e-16	0.00648618
0.000265	-0.392211	1e-16	0.0058831649999999
0.000266	-0.432412	1e-16	0.00648618
0.000267	-0.392211	1e-16	0.0058831649999999
0.000268	-0.35201	1e-16	0.00528015
0.000269	-0.311809	1e-16	0.004677135
0.00027	-0.311809	1e-16	0.004677135
0.000271	-0.311809	1e-16	0.004677135
0.000272	-0.271608	1e-16	0.00407412
0.000273	-0.271608	1e-16	0.00407412
0.000274	-0.231407	1e-16	0.003471105
0.000275	-0.191206	1e-16	0.00286809
0.000276	-0.191206	1e-16	0.00286809
0.000277	-0.191206	1e-16	0.00286809
0.000278	-0.151005	1e-16	0.002265075
0.000279	-0.151005	1e-16	0.002265075
0.00028	-0.151005	1e-16	0.002265075
0.000281	-0.110804	1e-16	0.00166206
0.000282	-0.070603	1e-16	0.001059045
0.000283	-0.110804	1e-16	0.00166206
0.000284	-0.110804	1e-16	0.00166206
0.000285	-0.070603	1e-16	0.001059045
0.000286	-0.070603	1e-16	0.001059045
0.000287	-0.030402	1e-16	0.0004560299999999
0.000288	-0.070603	1e-16	0.001059045
0.000289	0.009799	1e-16	0.000146985
0.00029	0.05	1e-16	0.00075
0.000291	0.05	1e-16	0.00075
0.000292	0.05	1e-16	0.00075
0.000293	0.090201	1e-16	0.001353015
0.000294	0.090201	1e-16	0.001353015
0.000295	0.090201	1e-16	0.001353015
0.000296	0.130402	1e-16	0.0019560299999999
0.000297	0.130402	1e-16	0.0019560299999999
0.000298	0.170603	1e-16	0.002559045
0.000299	0.170603	1e-16	0.002559045
0.0003	0.210804	1e-16	0.00316206
0.000301	0.210804	1e-16	0.00316206
0.000302	0.210804	1e-16	0.00316206
0.000303	0.251005	1e-16	0.0037650749999999
0.000304	0.251005	1e-16	0.0037650749999999
0.000305	0.251005	1e-16	0.0037650749999999
0.000306	0.291206	1e-16	0.00436809
0.000307	0.291206	1e-16	0.00436809
0.000308	0.331407	1e-16	0.004971105
0.000309	0.331407	1e-16	0.004971105
0.00031	0.371608	1e-16	0.00557412
0.000311	0.371608	1e-16	0.00557412
0.000312	0.411809	1e-16	0.0061771349999999
0.000313	0.371608	1e-16	0.00557412
0.000314	0.371608	1e-16	0.00557412
0.000315	0.45201	1e-16	0.00678015
0.000316	0.411809	1e-16	0.0061771349999999
0.000317	0.45201	1e-16	0.00678015
0.000318	0.45201	1e-16	0.00678015
0.000319	0.492211	1e-16	0.007383165
0.00032	0.492211	1e-16	0.007383165
0.000321	0.492211	1e-16	0.007383165
0.000322	0.492211	1e-16	0.007383165
0.000323	0.492211	1e-16	0.007383165
0.000324	0.532412	1e-16	0.0079861799999999
0.000325	0.572613	1e-16	0.008589195
0.000326	0.532412	1e-16	0.0079861799999999
0.000327	0.532412	1e-16	0.0079861799999999
0.000328	0.572613	1e-16	0.008589195
0.000329	0.572613	1e-16	0.008589195
0.00033	0.572613	1e-16	0.008589195
0.000331	0.572613	1e-16	0.008589195
0.000332	0.612814	1e-16	0.00919221
0.000333	0.653015	1e-16	0.009795225
0.000334	0.612814	1e-16	0.00919221
0.000335	0.653015	1e-16	0.009795225
0.000336	0.612814	1e-16	0.00919221
0.000337	0.612814	1e-16	0.00919221
0.000338	0.653015	1e-16	0.009795225
0.000339	0.653015	1e-16	0.009795225
0.00034	0.653015	1e-16	0.009795225
0.000341	0.653015	1e-16	0.009795225
0.000342	0.653015	1e-16	0.009795225
0.000343	0.653015	1e-16	0.009795225
0.000344	0.693216	1e-16	0.01039824
0.000345	0.693216	1e-16	0.01039824
0.000346	0.653015	1e-16	0.009795225
0.000347	0.653015	1e-16	0.009795225
0.000348	0.693216	1e-16	0.01039824
0.000349	0.693216	1e-16	0.01039824
0.00035	0.733417	1e-16	0.011001255
0.000351	0.693216	1e-16	0.01039824
0.000352	0.653015	1e-16	0.009795225
0.000353	0.693216	1e-16	0.01039824
0.000354	0.693216	1e-16	0.01039824
0.000355	0.693216	1e-16	0.01039824
0.000356	0.733417	1e-16	0.011001255
0.000357	0.693216	1e-16	0.01039824
0.000358	0.733417	1e-16	0.011001255
0.000359	0.693216	1e-16	0.01039824
0.00036	0.693216	1e-16	0.01039824
0.000361	0.693216	1e-16	0.01039824
0.000362	0.693216	1e-16	0.01039824
0.000363	0.693216	1e-16	0.01039824
0.000364	0.653015	1e-16	0.009795225
0.000365	0.693216	1e-16	0.01039824
0.000366	0.733417	1e-16	0.011001255
0.000367	0.733417	1e-16	0.011001255
0.000368	0.693216	1e-16	0.01039824
0.000369	0.653015	1e-16	0.009795225
0.00037	0.653015	1e-16	0.009795225
0.000371	0.653015	1e-16	0.009795225
0.000372	0.653015	1e-16	0.009795225
0.000373	0.653015	1e-16	0.009795225
0.000374	0.653015	1e-16	0.009795225
0.000375	0.612814	1e-16	0.00919221
0.000376	0.612814	1e-16	0.00919221
0.000377	0.653015	1e-16	0.009795225
0.000378	0.612814	1e-16	0.00919221
0.000379	0.612814	1e-16	0.00919221
0.00038	0.612814	1e-16	0.00919221
0.000381	0.572613	1e-16	0.008589195
0.000382	0.612814	1e-16	0.00919221
0.000383	0.612814	1e-16	0.00919221
0.000384	0.572613	1e-16	0.008589195
0.000385	0.572613	1e-16	0.008589195
0.000386	0.572613	1e-16	0.008589195
0.000387	0.572613	1e-16	0.008589195
0.000388	0.532412	1e-16	0.0079861799999999
0.000389	0.572613	1e-16	0.008589195
0.00039	0.492211	1e-16	0.007383165
0.000391	0.492211	1e-16	0.007383165
0.000392	0.492211	1e-16	0.007383165
0.000393	0.45201	1e-16	0.00678015
0.000394	0.45201	1e-16	0.00678015
0.000395	0.45201	1e-16	0.00678015
0.000396	0.45201	1e-16	0.00678015
0.000397	0.45201	1e-16	0.00678015
0.000398	0.411809	1e-16	0.0061771349999999
0.000399	0.45201	1e-16	0.00678015
0.0004	0.411809	1e-16	0.0061771349999999
0.000401	0.411809	1e-16	0.0061771349999999
0.000402	0.371608	1e-16	0.00557412
0.000403	0.371608	1e-16	0.00557412
0.000404	0.331407	1e-16	0.004971105
0.000405	0.331407	1e-16	0.004971105
0.000406	0.331407	1e-16	0.004971105
0.000407	0.291206	1e-16	0.00436809
0.000408	0.251005	1e-16	0.0037650749999999
0.000409	0.291206	1e-16	0.00436809
0.00041	0.291206	1e-16	0.00436809
0.000411	0.291206	1e-16	0.00436809
0.000412	0.251005	1e-16	0.0037650749999999
0.000413	0.251005	1e-16	0.0037650749999999
0.000414	0.210804	1e-16	0.00316206
0.000415	0.210804	1e-16	0.00316206
0.000416	0.210804	1e-16	0.00316206
0.000417	0.170603	1e-16	0.002559045
0.000418	0.210804	1e-16	0.00316206
0.000419	0.130402	1e-16	0.0019560299999999
0.00042	0.170603	1e-16	0.002559045
0.000421	0.090201	1e-16	0.001353015
0.000422	0.090201	1e-16	0.001353015
0.000423	0.090201	1e-16	0.001353015
0.000424	0.090201	1e-16	0.001353015
0.000425	0.130402	1e-16	0.0019560299999999
0.000426	0.05	1e-16	0.00075
0.000427	0.05	1e-16	0.00075
0.000428	0.009799	1e-16	0.000146985
0.000429	0.009799	1e-16	0.000146985
